id,run_time,status,abort_reason,duration_ms,signals_scanned,signals_approved,node_summary,created_at
477,2026-07-17 08:33:33.273465+00,OK,,9012,3,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T08:33:24.242225+00:00"", ""upserted"": 0, ""signals_ranked"": 5, ""brain_available"": true, ""signals_scanned"": 3, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 08:33:33.273644+00
478,2026-07-17 08:38:41.389547+00,OK,,8068,3,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T08:38:33.299996+00:00"", ""upserted"": 0, ""signals_ranked"": 5, ""brain_available"": true, ""signals_scanned"": 3, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 08:38:41.389731+00
479,2026-07-17 08:43:49.828352+00,OK,,8388,3,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T08:43:41.420191+00:00"", ""upserted"": 0, ""signals_ranked"": 5, ""brain_available"": true, ""signals_scanned"": 3, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 08:43:49.82853+00
480,2026-07-17 08:48:58.451156+00,OK,,8580,3,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T08:48:49.856549+00:00"", ""upserted"": 0, ""signals_ranked"": 5, ""brain_available"": true, ""signals_scanned"": 3, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 08:48:58.451293+00
481,2026-07-17 08:54:04.936579+00,OK,,6444,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T08:53:58.474664+00:00"", ""upserted"": 0, ""signals_ranked"": 5, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 08:54:04.936766+00
482,2026-07-17 08:59:13.205862+00,OK,,8237,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T08:59:04.953197+00:00"", ""upserted"": 0, ""signals_ranked"": 5, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 08:59:13.206016+00
483,2026-07-17 09:04:21.245261+00,OK,,8003,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T09:04:13.222995+00:00"", ""upserted"": 0, ""signals_ranked"": 5, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 09:04:21.245428+00
484,2026-07-17 09:09:28.226096+00,OK,,6937,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T09:09:21.270098+00:00"", ""upserted"": 0, ""signals_ranked"": 5, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 09:09:28.226269+00
485,2026-07-17 09:14:37.201672+00,OK,,8931,3,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T09:14:28.251818+00:00"", ""upserted"": 0, ""signals_ranked"": 5, ""brain_available"": true, ""signals_scanned"": 3, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 09:14:37.201841+00
486,2026-07-17 09:19:44.111395+00,OK,,6868,3,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T09:19:37.227013+00:00"", ""upserted"": 0, ""signals_ranked"": 5, ""brain_available"": true, ""signals_scanned"": 3, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 09:19:44.111538+00
487,2026-07-17 09:24:51.939119+00,OK,,7794,3,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T09:24:44.129591+00:00"", ""upserted"": 0, ""signals_ranked"": 5, ""brain_available"": true, ""signals_scanned"": 3, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 09:24:51.93928+00
488,2026-07-17 09:30:00.505332+00,OK,,8526,3,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T09:29:51.958308+00:00"", ""upserted"": 0, ""signals_ranked"": 5, ""brain_available"": true, ""signals_scanned"": 3, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 09:30:00.505503+00
489,2026-07-17 09:35:08.605233+00,OK,,8053,3,1,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T09:35:00.530452+00:00"", ""upserted"": 1, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 3, ""signals_approved"": 1, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 09:35:08.605407+00
490,2026-07-17 09:40:18.492322+00,OK,,9839,3,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T09:40:08.633396+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 3, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 09:40:18.492496+00
491,2026-07-17 09:45:27.137203+00,OK,,8600,3,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T09:45:18.517083+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 3, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 09:45:27.137376+00
492,2026-07-17 09:50:36.74067+00,OK,,9565,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T09:50:27.162366+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 09:50:36.740803+00
493,2026-07-17 09:55:46.472756+00,OK,,9699,1,1,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T09:55:36.758467+00:00"", ""upserted"": 1, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 1, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 09:55:46.472896+00
494,2026-07-17 10:00:56.680093+00,OK,,10167,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T10:00:46.491876+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 10:00:56.680271+00
495,2026-07-17 10:06:07.625265+00,OK,,10902,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T10:05:56.704081+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 10:06:07.625435+00
496,2026-07-17 10:11:18.629373+00,OK,,10954,3,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T10:11:07.650618+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 3, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 10:11:18.629577+00
497,2026-07-17 10:16:28.394237+00,OK,,9721,3,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T10:16:18.657251+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 3, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 10:16:28.394379+00
498,2026-07-17 10:21:37.877901+00,OK,,9447,3,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T10:21:28.412515+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 3, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 10:21:37.87808+00
499,2026-07-17 10:26:48.810148+00,OK,,10886,3,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T10:26:37.904999+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 3, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 10:26:48.810324+00
500,2026-07-17 10:31:56.847421+00,OK,,7999,4,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T10:31:48.834311+00:00"", ""upserted"": 0, ""signals_ranked"": 5, ""brain_available"": true, ""signals_scanned"": 4, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 10:31:56.847554+00
501,2026-07-17 10:37:07.149072+00,OK,,10265,4,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T10:36:56.865076+00:00"", ""upserted"": 0, ""signals_ranked"": 5, ""brain_available"": true, ""signals_scanned"": 4, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 10:37:07.149251+00
502,2026-07-17 10:42:17.872105+00,OK,,10684,4,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T10:42:07.173248+00:00"", ""upserted"": 0, ""signals_ranked"": 5, ""brain_available"": true, ""signals_scanned"": 4, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 10:42:17.872247+00
503,2026-07-17 10:47:29.720491+00,OK,,11806,4,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T10:47:17.889760+00:00"", ""upserted"": 0, ""signals_ranked"": 5, ""brain_available"": true, ""signals_scanned"": 4, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 10:47:29.720707+00
504,2026-07-17 10:52:39.817647+00,OK,,10048,4,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T10:52:29.748073+00:00"", ""upserted"": 0, ""signals_ranked"": 5, ""brain_available"": true, ""signals_scanned"": 4, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 10:52:39.817823+00
505,2026-07-17 10:57:49.506872+00,OK,,9643,4,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T10:57:39.844379+00:00"", ""upserted"": 0, ""signals_ranked"": 5, ""brain_available"": true, ""signals_scanned"": 4, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 10:57:49.507063+00
506,2026-07-17 11:02:59.557337+00,OK,,10006,4,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T11:02:49.532300+00:00"", ""upserted"": 0, ""signals_ranked"": 5, ""brain_available"": true, ""signals_scanned"": 4, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 11:02:59.557505+00
507,2026-07-17 11:08:10.092801+00,OK,,10491,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T11:07:59.583999+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 11:08:10.092953+00
508,2026-07-17 11:13:20.615335+00,OK,,10486,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T11:13:10.109991+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 11:13:20.615506+00
509,2026-07-17 11:18:29.905631+00,OK,,9244,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T11:18:20.641815+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 11:18:29.905802+00
510,2026-07-17 11:23:39.236807+00,OK,,9290,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T11:23:29.931330+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 11:23:39.236949+00
511,2026-07-17 11:28:48.632166+00,OK,,9360,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T11:28:39.253338+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 11:28:48.632338+00
512,2026-07-17 11:33:57.554953+00,OK,,8879,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T11:33:48.656579+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 11:33:57.555138+00
513,2026-07-17 11:39:06.786377+00,OK,,9186,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T11:38:57.580408+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 11:39:06.786547+00
514,2026-07-17 11:44:17.415485+00,OK,,10585,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T11:44:06.811856+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 11:44:17.415661+00
515,2026-07-17 11:49:26.837781+00,OK,,9376,2,1,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T11:49:17.441467+00:00"", ""upserted"": 1, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 1, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 11:49:26.837958+00
516,2026-07-17 11:54:36.930679+00,OK,,10049,2,1,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T11:54:26.862848+00:00"", ""upserted"": 1, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 1, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 11:54:36.930853+00
517,2026-07-17 11:59:46.791376+00,OK,,9813,2,1,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-17T11:59:36.954748+00:00"", ""upserted"": 1, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 1, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-17 11:59:46.791566+00
