id,run_time,pipeline_run_id,symbol,scan_id,live_dqs,live_side,live_strategy,live_session,live_tech_raw,live_struct_raw,live_ctx_raw,live_decision,shadow_dqs_empirical,shadow_dqs_delta,shadow_kelly_mult,shadow_kelly_vetoed,shadow_crowded,shadow_crowd_penalty,shadow_cascade_vetoed,shadow_cascade_reason,shadow_crowd_vetoed,shadow_crowd_ls_ratio,shadow_dqs85_vetoed,shadow_decision,shadow_dqs_final,shadow_position_mult,data_quality_score,data_quality_gated,breakdown,actual_pnl,actual_outcome,resolved_at
392,2026-07-16 22:47:24.33385,2026-07-16T22:47:24.333850+00:00,SOLUSDT,e626d089-5dd9-453c-9556-bd67355cdf28,85.00,SHORT,trend_following,ny_late,45.50,81.50,85.00,APPROVED,76.70,-8.30,0.00,t,f,0.00,f,,f,,t,VETOED,85.00,0.00,86.33,f,"{""kelly"": {""mult"": 0.0, ""vetoed"": true}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 86.33, ""outlier"": 90.0, ""freshness"": 70.83, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
393,2026-07-16 22:47:24.33385,2026-07-16T22:47:24.333850+00:00,XRPUSDT,5937e3b8-f0e9-4083-850c-1ee84e2dcfbc,51.66,LONG,trend_following,ny_late,45.50,56.50,85.00,APPROVED,45.05,-6.61,0.50,f,f,0.00,f,,f,,f,REDUCED,51.66,0.50,84.33,f,"{""kelly"": {""mult"": 0.5, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 84.33, ""outlier"": 80.0, ""freshness"": 70.83, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
394,2026-07-16 22:52:30.34708,2026-07-16T22:52:30.347080+00:00,SOLUSDT,5bc6bc5b-d143-48bd-b7c0-c91677229678,85.00,SHORT,trend_following,ny_late,45.50,81.50,85.00,APPROVED,76.70,-8.30,0.00,t,f,0.00,f,,f,,t,VETOED,85.00,0.00,82.93,f,"{""kelly"": {""mult"": 0.0, ""vetoed"": true}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 82.93, ""outlier"": 90.0, ""freshness"": 62.32, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
395,2026-07-16 22:52:30.34708,2026-07-16T22:52:30.347080+00:00,XRPUSDT,3cd216d6-13f1-4f9c-bf76-883d4e0cea38,51.66,LONG,trend_following,ny_late,45.50,56.50,85.00,APPROVED,45.05,-6.61,0.50,f,f,0.00,f,,f,,f,REDUCED,51.66,0.50,80.93,f,"{""kelly"": {""mult"": 0.5, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 80.93, ""outlier"": 80.0, ""freshness"": 62.32, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
396,2026-07-16 22:57:36.557391,2026-07-16T22:57:36.557391+00:00,SOLUSDT,f5a3bafb-c9a5-478b-96c1-169bb6d09bb4,85.00,SHORT,trend_following,ny_late,45.50,81.50,85.00,APPROVED,76.70,-8.30,0.00,t,f,0.00,f,,f,,t,VETOED,85.00,0.00,79.51,f,"{""kelly"": {""mult"": 0.0, ""vetoed"": true}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 79.51, ""outlier"": 90.0, ""freshness"": 53.77, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
397,2026-07-16 22:57:36.557391,2026-07-16T22:57:36.557391+00:00,XRPUSDT,594e4743-563e-43ba-a585-cf2dc4bdb302,51.66,LONG,trend_following,ny_late,45.50,56.50,85.00,APPROVED,45.05,-6.61,0.50,f,f,0.00,f,,f,,f,REDUCED,51.66,0.50,77.51,f,"{""kelly"": {""mult"": 0.5, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 77.51, ""outlier"": 80.0, ""freshness"": 53.77, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
398,2026-07-16 23:02:44.425569,2026-07-16T23:02:44.425569+00:00,SOLUSDT,42750148-62ac-4f2d-8de1-57869af0a0d9,76.93,SHORT,trend_following,ny_late,30.50,75.25,85.00,APPROVED,58.04,-18.89,2.00,f,f,0.00,f,,f,,f,BOOSTED,76.93,2.00,86.09,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 86.09, ""outlier"": 90.0, ""freshness"": 70.23, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
399,2026-07-16 23:02:44.425569,2026-07-16T23:02:44.425569+00:00,XRPUSDT,d2cace31-34cc-4f2c-867d-38b7ba0dbfc6,60.84,LONG,trend_following,ny_late,55.50,56.50,85.00,APPROVED,57.60,-3.24,1.00,f,f,0.00,f,,f,,f,SAME,60.84,1.00,84.09,f,"{""kelly"": {""mult"": 1.0, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 84.09, ""outlier"": 80.0, ""freshness"": 70.23, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
400,2026-07-16 23:07:51.908432,2026-07-16T23:07:51.908432+00:00,SOLUSDT,664514c2-32db-4846-ba96-dd7689e4a7d0,76.93,SHORT,trend_following,ny_late,30.50,75.25,85.00,APPROVED,58.04,-18.89,2.00,f,f,0.00,f,,f,,f,BOOSTED,76.93,2.00,82.68,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 82.68, ""outlier"": 90.0, ""freshness"": 61.71, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
401,2026-07-16 23:07:51.908432,2026-07-16T23:07:51.908432+00:00,XRPUSDT,f2c57fab-bf3c-4015-b615-776a7425b1a2,60.84,LONG,trend_following,ny_late,55.50,56.50,85.00,APPROVED,57.60,-3.24,1.00,f,f,0.00,f,,f,,f,SAME,60.84,1.00,80.68,f,"{""kelly"": {""mult"": 1.0, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 80.68, ""outlier"": 80.0, ""freshness"": 61.71, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
402,2026-07-16 23:12:58.763457,2026-07-16T23:12:58.763457+00:00,SOLUSDT,ca83f322-7514-46b8-a48a-50a0b3d6c040,76.93,SHORT,trend_following,ny_late,30.50,75.25,85.00,APPROVED,58.04,-18.89,2.00,f,f,0.00,f,,f,,f,BOOSTED,76.93,2.00,79.27,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 79.27, ""outlier"": 90.0, ""freshness"": 53.16, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
403,2026-07-16 23:12:58.763457,2026-07-16T23:12:58.763457+00:00,XRPUSDT,b74f82a1-85c9-4e58-b1f7-b7fa171716c0,60.84,LONG,trend_following,ny_late,55.50,56.50,85.00,APPROVED,57.60,-3.24,1.00,f,f,0.00,f,,f,,f,SAME,60.84,1.00,77.27,f,"{""kelly"": {""mult"": 1.0, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 77.27, ""outlier"": 80.0, ""freshness"": 53.16, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
404,2026-07-16 23:18:06.311186,2026-07-16T23:18:06.311186+00:00,SOLUSDT,3fee72fa-0617-44fe-8701-28f3b30a023b,76.93,SHORT,trend_following,ny_late,30.50,75.25,85.00,APPROVED,58.04,-18.89,2.00,f,f,0.00,f,,f,,f,BOOSTED,76.93,2.00,85.84,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 85.84, ""outlier"": 90.0, ""freshness"": 69.61, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
405,2026-07-16 23:18:06.311186,2026-07-16T23:18:06.311186+00:00,XRPUSDT,9411f1b1-bcb4-47fe-b15b-346a4e1f18b9,78.18,LONG,trend_following,ny_late,73.00,56.50,85.00,APPROVED,80.83,2.65,2.00,f,f,0.00,f,,f,,f,BOOSTED,78.18,2.00,83.84,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 83.84, ""outlier"": 80.0, ""freshness"": 69.61, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
406,2026-07-16 23:23:14.23508,2026-07-16T23:23:14.235080+00:00,SOLUSDT,7e5d8b20-0356-48fb-8c80-5331fbd1023f,63.28,SHORT,trend_following,ny_late,30.50,64.00,85.00,APPROVED,47.49,-15.79,1.00,f,f,0.00,f,,f,,f,SAME,63.28,1.00,82.43,f,"{""kelly"": {""mult"": 1.0, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 82.43, ""outlier"": 90.0, ""freshness"": 61.09, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
407,2026-07-16 23:23:14.23508,2026-07-16T23:23:14.235080+00:00,XRPUSDT,a7552f7b-4ad9-4c19-b61b-c43f25a905e0,100.00,LONG,trend_following,ny_late,73.00,72.75,85.00,APPROVED,100.00,0.00,0.00,t,f,0.00,f,,f,,t,VETOED,100.00,0.00,80.43,f,"{""kelly"": {""mult"": 0.0, ""vetoed"": true}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 80.43, ""outlier"": 80.0, ""freshness"": 61.09, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
408,2026-07-16 23:28:21.065909,2026-07-16T23:28:21.065909+00:00,SOLUSDT,551e1520-8337-4e7b-a68c-4db696bdcacc,63.28,SHORT,trend_following,ny_late,30.50,64.00,85.00,APPROVED,47.49,-15.79,1.00,f,f,0.00,f,,f,,f,SAME,63.28,1.00,79.01,f,"{""kelly"": {""mult"": 1.0, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 79.01, ""outlier"": 90.0, ""freshness"": 52.54, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
409,2026-07-16 23:28:21.065909,2026-07-16T23:28:21.065909+00:00,XRPUSDT,382922df-3292-4dd4-bb93-f7cbf5cccd1d,100.00,LONG,trend_following,ny_late,73.00,72.75,85.00,APPROVED,100.00,0.00,0.00,t,f,0.00,f,,f,,t,VETOED,100.00,0.00,77.01,f,"{""kelly"": {""mult"": 0.0, ""vetoed"": true}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 77.01, ""outlier"": 80.0, ""freshness"": 52.54, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
410,2026-07-16 23:33:28.877666,2026-07-16T23:33:28.877666+00:00,SOLUSDT,6436cc7e-8e70-45e2-99f3-29eeca86dc13,63.28,SHORT,trend_following,ny_late,30.50,64.00,85.00,APPROVED,47.49,-15.79,1.00,f,f,0.00,f,,f,,f,SAME,63.28,1.00,75.61,f,"{""kelly"": {""mult"": 1.0, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 75.61, ""outlier"": 90.0, ""freshness"": 44.01, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
411,2026-07-16 23:33:28.877666,2026-07-16T23:33:28.877666+00:00,XRPUSDT,039f5445-0393-4ad4-8329-7c6453f81939,100.00,LONG,trend_following,ny_late,73.00,72.75,85.00,APPROVED,100.00,0.00,0.00,t,f,0.00,f,,f,,t,VETOED,100.00,0.00,73.61,f,"{""kelly"": {""mult"": 0.0, ""vetoed"": true}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 73.61, ""outlier"": 80.0, ""freshness"": 44.01, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
413,2026-07-16 23:38:35.65986,2026-07-16T23:38:35.659860+00:00,ETHUSDT,8318c1c2-273c-4363-a430-db5665469909,50.62,SHORT,trend_following,ny_late,58.50,84.00,60.00,APPROVED,47.15,-3.47,0.50,f,f,0.00,f,,f,,f,REDUCED,50.62,0.50,86.19,f,"{""kelly"": {""mult"": 0.5, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 86.19, ""outlier"": 60.0, ""freshness"": 85.48, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
414,2026-07-16 23:38:35.65986,2026-07-16T23:38:35.659860+00:00,SOLUSDT,fe670614-1a9e-4db1-860a-ac66e860fb44,78.55,SHORT,trend_following,ny_late,30.50,79.75,85.00,APPROVED,58.42,-20.13,2.00,f,f,0.00,f,,f,,f,BOOSTED,78.55,2.00,92.19,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 92.19, ""outlier"": 90.0, ""freshness"": 85.48, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
415,2026-07-16 23:38:35.65986,2026-07-16T23:38:35.659860+00:00,XRPUSDT,0a9882cb-3fdd-4ac6-bc95-82267064efd2,94.50,LONG,trend_following,ny_late,78.25,56.50,85.00,APPROVED,99.69,5.19,0.00,t,f,0.00,f,,f,,t,VETOED,94.50,0.00,90.19,f,"{""kelly"": {""mult"": 0.0, ""vetoed"": true}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 90.19, ""outlier"": 80.0, ""freshness"": 85.48, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
417,2026-07-16 23:43:43.012186,2026-07-16T23:43:43.012186+00:00,ETHUSDT,d7eede17-bc25-4de2-a353-95b870b180be,50.62,SHORT,trend_following,ny_late,58.50,84.00,60.00,APPROVED,47.15,-3.47,0.50,f,f,0.00,f,,f,,f,REDUCED,50.62,0.50,82.77,f,"{""kelly"": {""mult"": 0.5, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 82.77, ""outlier"": 60.0, ""freshness"": 76.93, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
418,2026-07-16 23:43:43.012186,2026-07-16T23:43:43.012186+00:00,SOLUSDT,7c5bd001-fe93-43b3-9ad9-b4eedafe28e9,78.55,SHORT,trend_following,ny_late,30.50,79.75,85.00,APPROVED,58.42,-20.13,2.00,f,f,0.00,f,,f,,f,BOOSTED,78.55,2.00,88.77,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 88.77, ""outlier"": 90.0, ""freshness"": 76.93, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
419,2026-07-16 23:43:43.012186,2026-07-16T23:43:43.012186+00:00,XRPUSDT,8c68164a-43c3-4393-9a7a-2a0014ec740a,94.50,LONG,trend_following,ny_late,78.25,56.50,85.00,APPROVED,99.69,5.19,0.00,t,f,0.00,f,,f,,t,VETOED,94.50,0.00,86.77,f,"{""kelly"": {""mult"": 0.0, ""vetoed"": true}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 86.77, ""outlier"": 80.0, ""freshness"": 76.93, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
421,2026-07-16 23:48:51.474517,2026-07-16T23:48:51.474517+00:00,ETHUSDT,e8e8fe72-b067-49ed-ac14-5959e1ba80e3,50.62,SHORT,trend_following,ny_late,58.50,84.00,60.00,APPROVED,47.15,-3.47,0.50,f,f,0.00,f,,f,,f,REDUCED,50.62,0.50,79.34,f,"{""kelly"": {""mult"": 0.5, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 79.34, ""outlier"": 60.0, ""freshness"": 68.34, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
422,2026-07-16 23:48:51.474517,2026-07-16T23:48:51.474517+00:00,SOLUSDT,ce376099-d452-4ca9-8a96-f217eccc6875,78.55,SHORT,trend_following,ny_late,30.50,79.75,85.00,APPROVED,58.42,-20.13,2.00,f,f,0.00,f,,f,,f,BOOSTED,78.55,2.00,85.34,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 85.34, ""outlier"": 90.0, ""freshness"": 68.34, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
420,2026-07-16 23:48:51.474517,2026-07-16T23:48:51.474517+00:00,BTCUSDT,f38bba6e-61ea-4b0b-80f7-3599ed04d065,61.12,SHORT,trend_following,ny_late,30.50,58.00,85.00,APPROVED,46.99,-14.13,1.00,f,f,0.00,f,,f,,f,SAME,61.12,1.00,83.34,f,"{""kelly"": {""mult"": 1.0, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 83.34, ""outlier"": 80.0, ""freshness"": 68.34, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",8.96,t,2026-07-17 02:23:18.866703
423,2026-07-16 23:48:51.474517,2026-07-16T23:48:51.474517+00:00,XRPUSDT,f0b0785f-f68b-4c0e-b4d6-76ec1aa8a641,94.50,LONG,trend_following,ny_late,78.25,56.50,85.00,APPROVED,99.69,5.19,0.00,t,f,0.00,f,,f,,t,VETOED,94.50,0.00,83.34,f,"{""kelly"": {""mult"": 0.0, ""vetoed"": true}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 83.34, ""outlier"": 80.0, ""freshness"": 68.34, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
425,2026-07-16 23:54:00.083892,2026-07-16T23:54:00.083892+00:00,ETHUSDT,c0669318-a339-4a1f-b3d3-e79fc020b3ec,50.62,SHORT,trend_following,ny_late,58.50,84.00,60.00,APPROVED,47.15,-3.47,0.50,f,f,0.00,f,,f,,f,REDUCED,50.62,0.50,75.91,f,"{""kelly"": {""mult"": 0.5, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 75.91, ""outlier"": 60.0, ""freshness"": 59.77, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
426,2026-07-16 23:54:00.083892,2026-07-16T23:54:00.083892+00:00,SOLUSDT,32066573-1f64-4d42-ad7f-7e0a3387c32f,78.55,SHORT,trend_following,ny_late,30.50,79.75,85.00,APPROVED,58.42,-20.13,2.00,f,f,0.00,f,,f,,f,BOOSTED,78.55,2.00,81.91,f,"{""kelly"": {""mult"": 2.0, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 81.91, ""outlier"": 90.0, ""freshness"": 59.77, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
427,2026-07-16 23:54:00.083892,2026-07-16T23:54:00.083892+00:00,XRPUSDT,ac171988-efb4-49a4-ad91-a32192a74fa7,94.50,LONG,trend_following,ny_late,78.25,56.50,85.00,APPROVED,99.69,5.19,0.00,t,f,0.00,f,,f,,t,VETOED,94.50,0.00,79.91,f,"{""kelly"": {""mult"": 0.0, ""vetoed"": true}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 79.91, ""outlier"": 80.0, ""freshness"": 59.77, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
428,2026-07-16 23:59:08.426369,2026-07-16T23:59:08.426369+00:00,BTCUSDT,859aca87-ed1c-4949-8b26-918f9616868c,64.72,SHORT,trend_following,ny_late,30.50,68.00,85.00,APPROVED,47.83,-16.89,1.00,f,f,0.00,f,,f,,f,SAME,64.72,1.00,86.48,f,"{""kelly"": {""mult"": 1.0, ""vetoed"": false}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 86.48, ""outlier"": 80.0, ""freshness"": 76.2, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
429,2026-07-16 23:59:08.426369,2026-07-16T23:59:08.426369+00:00,XRPUSDT,0a9b30db-9fc1-4bb2-b23b-38e5077ab60c,94.50,LONG,trend_following,ny_late,78.25,56.50,85.00,APPROVED,99.69,5.19,0.00,t,f,0.00,f,,f,,t,VETOED,94.50,0.00,86.48,f,"{""kelly"": {""mult"": 0.0, ""vetoed"": true}, ""crowding"": {""detail"": {""cluster_size"": 0}, ""crowded_symbols"": []}, ""data_quality"": {""gated"": false, ""score"": 86.48, ""outlier"": 80.0, ""freshness"": 76.2, ""completeness"": 100.0}, ""current_weights"": {""context"": 0.3, ""structure"": 0.3, ""technical"": 0.4}, ""empirical_weights"": {""context"": 0.2, ""structure"": 0.07, ""technical"": 0.73}}",,,
